[ 2013-09-16T15:52:15+08:00 ] / | INFO: Tag[ route_check ] --START--
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 100 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run ParseTemplate Behavior [ RunTime:0.020003s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020096s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run ContentReplace Behavior [ RunTime:0.000589s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run TokenBuild Behavior [ RunTime:0.000607s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000466s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000576s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002399s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --START--
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000906s ]
[ 2013-09-16T22:34:24+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000969s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ route_check ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run CheckRoute Behavior [ RunTime:0.000052s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000101s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000045s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run CheckLang Behavior [ RunTime:0.000136s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000224s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run Login Behavior [ RunTime:0.000110s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000146s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000539s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000542s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | SQL: SELECT * FROM `user`  [ RunTime:0.000218s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_template ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000603s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000637s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: selectProductName 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 79 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 83 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 84 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 85 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 87 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 88 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 89 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 90 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 91 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 92 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 93 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 95 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 96 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 97 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 98 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 99 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 100 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: oemid 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 122 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: oemid 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 127 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: oemid 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 135 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: oemid 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 145 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | NOTIC: [8] Undefined variable: oemid 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 145 行.
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run ParseTemplate Behavior [ RunTime:0.009613s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009645s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run ContentReplace Behavior [ RunTime:0.000098s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run TokenBuild Behavior [ RunTime:0.000109s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000030s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000057s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000364s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_end ] --START--
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.000035s ]
[ 2013-09-16T22:34:25+08:00 ] /Oemid/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.000059s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run CheckRoute Behavior [ RunTime:0.000592s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000652s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000337s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run CheckLang Behavior [ RunTime:0.002372s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002772s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run Login Behavior [ RunTime:0.001060s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --END-- [ RunTime:0.001099s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000613s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | SQL: SELECT COUNT(*) AS tp_count FROM `oemid` LIMIT 1   [ RunTime:0.000236s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | SQL: SELECT * FROM `oemid` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000254s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001058s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001101s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: selectProductName 3f59d7f45a5888a1611a9d5520995bb1.php 第 79 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 83 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 84 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 85 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 87 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 88 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 89 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 90 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 91 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 92 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 93 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 95 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 96 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 97 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 98 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 99 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 100 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | NOTIC: [8] Undefined index: user 3f59d7f45a5888a1611a9d5520995bb1.php 第 132 行.
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run ParseTemplate Behavior [ RunTime:0.013718s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013756s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run ContentReplace Behavior [ RunTime:0.000396s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run TokenBuild Behavior [ RunTime:0.000356s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000266s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000313s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001425s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --START--
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000585s ]
[ 2013-09-16T22:34:28+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000627s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ route_check ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run CheckRoute Behavior [ RunTime:0.000409s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000461s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ app_begin ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000234s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run CheckLang Behavior [ RunTime:0.001883s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002181s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ action_begin ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run Login Behavior [ RunTime:0.000919s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000953s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000482s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000465s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | SQL: SELECT * FROM `user`  [ RunTime:0.000196s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | SQL: SELECT * FROM `oemid` WHERE id=29 LIMIT 1   [ RunTime:0.000148s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_template ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run LocationTemplate Behavior [ RunTime:0.000998s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001039s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_parse ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: selectProductName 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 79 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 83 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 84 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 85 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 87 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 88 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 89 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 90 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 91 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 92 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 93 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 95 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 96 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 97 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 98 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 99 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | NOTIC: [8] Undefined variable: Think 426e49e8a2f4b6d4836e4ca7a21795fa.php 第 100 行.
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run ParseTemplate Behavior [ RunTime:0.010876s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010909s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_filter ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run ContentReplace Behavior [ RunTime:0.000306s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run TokenBuild Behavior [ RunTime:0.000290s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000230s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run ShowRuntime Behavior [ RunTime:0.000246s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001147s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_end ] --START--
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000223s ]
[ 2013-09-16T22:34:30+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000248s ]
[ 2013-09-16T22:35:04+08:00 ] /Oemid/edit?id=29 | INFO: Tag[ route_check ] --START--
