[ 2013-09-10T14:54:50+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-11+23%3A59%3A59&time_step=day&__hash__=5477bc163e98b9e6e4616c1199bb1bdd_517da8b5fc0ce4c440cb579039301ffa | INFO: Tag[ route_check ] --START--
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [2] current() expects parameter 1 to be array, null given StatAction.class.php 第 50 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | SQL: SELECT * FROM `std_pop` WHERE id=55  [ RunTime:0.000251s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | SQL: SELECT * FROM `std_pop` WHERE id=61  [ RunTime:0.000224s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | SQL: SHOW COLUMNS FROM `content_pop` [ RunTime:0.000931s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | SQL: SELECT * FROM `content_pop` WHERE id=2  [ RunTime:0.000175s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [2] current() expects parameter 1 to be array, null given StatAction.class.php 第 50 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_template ] --START--
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run LocationTemplate Behavior [ RunTime:0.001043s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_template ] --END-- [ RunTime:0.001072s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_parse ] --START--
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: selectProductName 0e81eac836b05127e8d342e505a737f9.php 第 79 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 83 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 84 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 85 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 87 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 88 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 89 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 90 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 91 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 92 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 94 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 95 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 96 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 97 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 98 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: Think 0e81eac836b05127e8d342e505a737f9.php 第 99 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: total 0e81eac836b05127e8d342e505a737f9.php 第 160 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: total 0e81eac836b05127e8d342e505a737f9.php 第 161 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: total 0e81eac836b05127e8d342e505a737f9.php 第 162 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: total 0e81eac836b05127e8d342e505a737f9.php 第 163 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: total 0e81eac836b05127e8d342e505a737f9.php 第 164 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | NOTIC: [8] Undefined variable: pagination 0e81eac836b05127e8d342e505a737f9.php 第 170 行.
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run ParseTemplate Behavior [ RunTime:0.012343s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012373s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_filter ] --START--
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run ContentReplace Behavior [ RunTime:0.000351s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run TokenBuild Behavior [ RunTime:0.000330s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000233s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run ShowRuntime Behavior [ RunTime:0.000258s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001245s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_end ] --START--
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Run ShowPageTrace Behavior [ RunTime:0.000508s ]
[ 2013-09-10T15:14:34+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=&__hash__=dbd7ca2f2037478c6b037e57aac47592_53b65fe5e970720f3d51c58f49a9cb7f | INFO: Tag[ view_end ] --END-- [ RunTime:0.000544s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ route_check ] --START--
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Run CheckRoute Behavior [ RunTime:0.002216s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ route_check ] --END-- [ RunTime:0.002295s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ app_begin ] --START--
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001268s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Run CheckLang Behavior [ RunTime:0.003678s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005116s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ action_begin ] --START--
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [8] Undefined offset: 1 LoginBehavior.class.php 第 23 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Run Login Behavior [ RunTime:0.001651s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | INFO: Tag[ action_begin ] --END-- [ RunTime:0.001696s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | SQL: SELECT * FROM `stat` WHERE start_time between '2013-09-10 00:00:00' and '2013-09-10 23:59:59' and time_step='ten_minute' ORDER BY type asc,pop_id asc  [ RunTime:0.014798s ]
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [8] Undefined variable: view_total StatAction.class.php 第 33 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
[ 2013-09-10T15:14:38+08:00 ] /Stat/?start=2013-09-10+00%3A00%3A00&end=2013-09-10+23%3A59%3A59&time_step=ten_minute&__hash__=d9f8d742a9ca641d69a7efe39efda3b3_6d38be91c989e2032f2d27b76a694a2c | NOTIC: [2] Division by zero StatAction.class.php 第 64 行.
