[ 2013-09-21T16:33:15+08:00 ] / | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 101 行.
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run ParseTemplate Behavior [ RunTime:0.010741s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010773s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run ContentReplace Behavior [ RunTime:0.000338s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run TokenBuild Behavior [ RunTime:0.000317s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000249s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000291s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001280s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --START--
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000420s ]
[ 2013-09-21T21:44:56+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000451s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Run CheckRoute Behavior [ RunTime:0.000048s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000094s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000042s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Run CheckLang Behavior [ RunTime:0.000135s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000214s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Run Login Behavior [ RunTime:0.000311s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000378s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000636s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | NOTIC: [8] Use of undefined constant id - assumed 'id' OemidAction.class.php 第 86 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=9 | SQL: DELETE FROM `oemid` WHERE id = '9' [ RunTime:0.011410s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run CheckRoute Behavior [ RunTime:0.000049s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000097s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000040s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run CheckLang Behavior [ RunTime:0.000121s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000198s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run Login Behavior [ RunTime:0.000099s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000129s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000498s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT COUNT(*) AS tp_count FROM `oemid` LIMIT 1   [ RunTime:0.000224s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT * FROM `oemid` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000192s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000502s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT * FROM `user`  [ RunTime:0.000602s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000074s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000099s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: selectProductName 3f59d7f45a5888a1611a9d5520995bb1.php 第 79 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 83 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 84 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 85 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 87 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 88 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 89 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 90 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 91 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 92 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 93 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 94 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 96 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 97 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 98 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 99 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 100 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 101 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ParseTemplate Behavior [ RunTime:0.008403s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008434s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ContentReplace Behavior [ RunTime:0.000094s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run TokenBuild Behavior [ RunTime:0.000074s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000025s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000052s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000306s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000038s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000062s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Run CheckRoute Behavior [ RunTime:0.000472s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000525s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000235s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Run CheckLang Behavior [ RunTime:0.001605s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001902s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Run Login Behavior [ RunTime:0.000808s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000838s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000443s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | NOTIC: [8] Use of undefined constant id - assumed 'id' OemidAction.class.php 第 86 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/destroy?id=8 | SQL: DELETE FROM `oemid` WHERE id = '8' [ RunTime:0.011468s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run CheckRoute Behavior [ RunTime:0.000045s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000090s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000040s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run CheckLang Behavior [ RunTime:0.000146s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000222s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run Login Behavior [ RunTime:0.000093s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000135s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000511s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT COUNT(*) AS tp_count FROM `oemid` LIMIT 1   [ RunTime:0.000202s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT * FROM `oemid` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000183s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000507s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | SQL: SELECT * FROM `user`  [ RunTime:0.000174s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000695s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000721s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: selectProductName 3f59d7f45a5888a1611a9d5520995bb1.php 第 79 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 83 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 84 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 85 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 87 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 88 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 89 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 90 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 91 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 92 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 93 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 94 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 96 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 97 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 98 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 99 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 100 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 101 行.
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ParseTemplate Behavior [ RunTime:0.010238s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010268s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ContentReplace Behavior [ RunTime:0.000373s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run TokenBuild Behavior [ RunTime:0.000295s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000262s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000283s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001289s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --START--
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000426s ]
[ 2013-09-21T21:44:57+08:00 ] /Oemid/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000457s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Run CheckRoute Behavior [ RunTime:0.000043s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000086s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000059s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Run CheckLang Behavior [ RunTime:0.000133s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000236s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Run Login Behavior [ RunTime:0.000120s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000161s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000577s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | NOTIC: [8] Use of undefined constant id - assumed 'id' OemidAction.class.php 第 86 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/destroy?id=7 | SQL: DELETE FROM `oemid` WHERE id = '7' [ RunTime:0.011451s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Run CheckRoute Behavior [ RunTime:0.000043s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000086s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000040s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Run CheckLang Behavior [ RunTime:0.000146s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000222s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Run Login Behavior [ RunTime:0.000105s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ action_begin ] --END-- [ RunTime:0.000146s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `oemid` [ RunTime:0.000514s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | SQL: SELECT COUNT(*) AS tp_count FROM `oemid` LIMIT 1   [ RunTime:0.000202s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | SQL: SELECT * FROM `oemid` ORDER BY id desc LIMIT 0,20   [ RunTime:0.000191s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.000488s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | SQL: SELECT * FROM `user`  [ RunTime:0.000188s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined offset: 0 OemidAction.class.php 第 31 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000046s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000068s ]
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | INFO: Tag[ view_parse ] --START--
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: selectProductName 3f59d7f45a5888a1611a9d5520995bb1.php 第 79 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 83 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 84 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 85 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 87 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 88 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 89 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 90 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 91 行.
[ 2013-09-21T21:44:58+08:00 ] /Oemid/index | NOTIC: [8] Undefined variable: Think 3f59d7f45a5888a1611a9d5520995bb1.php 第 92 行.
